fbase,qrunid,SIDTIME,LSTEND,HA,HAEND,AIRMASS,TELALT,TELAZ,CRVAL1,CRVAL2,JDTDB,OBS_X,OBS_Y,OBS_Z,OBS_VX,OBS_VY,OBS_VZ
wircam_H2_2304140p_fixed.fits.fz.fcat,18BQ07,20:05:36.80,20:05:46.82,0:27:07.29,0:27:17.31,1.043,73.5840,340.4512,294.605662043,35.1378989976,2458379.777861857,1.001212842250977,-0.07286300031107268,-0.03164689255851839,0.001405198768982211,0.01579945609909881,0.006792757321504321
wircam_H2_2304141p_fixed.fits.fz.fcat,18BQ07,20:06:03.37,20:06:13.50,0:27:40.70,0:27:50.83,1.043,73.5774,340.0300,294.577103962,35.0979168749,2458379.778168557,1.001213273172887,-0.07285815455278234,-0.0316448092193307,0.001404855884913591,0.01579988060738621,0.006792760713287654
wircam_H2_2304142p_fixed.fits.fz.fcat,18BQ07,20:06:28.14,20:06:38.11,0:28:07.92,0:28:17.89,1.043,73.5173,339.7607,294.566866700,35.1228683408,2458379.778454357,1.001213674634983,-0.07285363889038551,-0.03164286784786383,0.001404535790456399,0.01580027586636179,0.006792763873187131
wircam_H2_2304143p_fixed.fits.fz.fcat,18BQ07,20:06:51.75,20:07:01.73,0:28:19.79,0:28:29.77,1.043,73.5110,339.6218,294.615727170,35.1128839551,2458379.778726957,1.001214057469743,-0.07284933168379783,-0.03164101614000812,0.00140422974342404,0.01580065253937818,0.006792766889329634
wircam_H2_2304144p_fixed.fits.fz.fcat,18BQ07,20:07:20.12,20:07:30.25,0:28:55.50,0:29:05.63,1.043,73.4457,339.2464,294.585213271,35.1295286941,2458379.779054457,1.001214517294664,-0.07284415689610732,-0.03163879150827285,0.0014038612496838,0.01580110447825887,0.006792770511895236
wircam_H2_2304145p_fixed.fits.fz.fcat,18BQ07,20:07:47.10,20:07:57.22,0:29:19.54,0:29:29.66,1.043,73.4334,338.9500,294.597532625,35.1061786411,2458379.779365857,1.001214954402386,-0.07283923636535317,-0.03163667623900496,0.001403509993561484,0.0158015336308329,0.006792773960961042
wircam_H2_2304146p_fixed.fits.fz.fcat,18BQ07,20:08:17.18,20:08:27.30,0:29:48.16,0:29:58.28,1.044,73.3745,338.6820,294.603577345,35.1278826362,2458379.779713057,1.001215441632935,-0.07283374998984136,-0.03163431778720206,0.001403117353055848,0.01580201156934666,0.006792777806047019
wircam_H2_2304147p_fixed.fits.fz.fcat,18BQ07,20:08:44.75,20:08:54.83,0:30:21.59,0:30:31.67,1.044,73.3440,338.2863,294.579155332,35.1079090021,2458379.780031257,1.001215888047524,-0.07282872172014229,-0.03163215632474421,0.001402756667357265,0.01580244902677763,0.006792781332774637
wircam_H2_2304148p_fixed.fits.fz.fcat,18BQ07,20:09:11.32,20:09:21.40,0:30:46.21,0:30:56.29,1.044,73.3209,338.0075,294.587301256,35.0945528607,2458379.780337957,1.001216318219578,-0.07282387504443427,-0.03163007297819114,0.001402408213669765,0.01580287020056416,0.006792784732819865
wircam_H2_2304149p_fixed.fits.fz.fcat,18BQ07,20:09:39.40,20:09:49.42,0:31:12.33,0:31:22.35,1.044,73.2401,337.7986,294.595481192,35.1412316020,2458379.780662057,1.001216772680281,-0.07281875326214965,-0.03162787143606978,0.001402039067790605,0.01580331464205045,0.00679278832288868
wircam_H2_2304150p_fixed.fits.fz.fcat,18BQ07,20:10:04.61,20:10:14.64,0:31:36.56,0:31:46.59,1.044,73.2254,337.4938,294.599477594,35.1162275752,2458379.780953157,1.001217180765498,-0.07281415285924819,-0.03162589405493709,0.001401706723696954,0.01580371342389811,0.006792791556043627
wircam_H2_2304151p_fixed.fits.fz.fcat,18BQ07,20:10:29.53,20:10:39.61,0:32:05.40,0:32:15.48,1.045,73.1801,337.2029,294.583198073,35.1194997898,2458379.781240757,1.001217583849064,-0.07280960765468412,-0.03162394044762939,0.001401377763675533,0.01580410690711705,0.006792794745135134
wircam_H2_2304152p_fixed.fits.fz.fcat,18BQ07,20:10:55.25,20:11:05.33,0:32:24.76,0:32:34.84,1.045,73.1381,337.0165,294.609724982,35.1329221733,2458379.781537557,1.001217999727493,-0.07280491693559674,-0.03162192434568063,0.00140103748816259,0.01580451256286142,0.006792798040529691
wircam_H2_2304153p_fixed.fits.fz.fcat,18BQ07,20:11:20.62,20:11:30.64,0:32:58.93,0:33:08.95,1.045,73.1128,336.6150,294.573034681,35.1028835410,2458379.781830357,1.001218409902029,-0.07280028931575748,-0.03161993541391896,0.001400701002105532,0.01580491226343182,0.006792801291860807
wircam_J_2337267p_fixed.fits.fz.fcat,18BQ18,22:13:09.64,22:13:35.06,2:34:43.55,2:35:08.97,1.254,52.8319,302.4860,294.591297482,35.1180501409,2458445.686072769,0.4848923271088597,0.7958127956295299,0.3449367664370168,-0.01515063820480933,0.007922759388055143,0.003336393133690265
wircam_J_2337268p_fixed.fits.fz.fcat,18BQ18,22:14:00.88,22:14:25.99,2:35:42.13,2:36:07.24,1.257,52.6406,302.3928,294.560774879,35.1096831326,2458445.686664169,0.4848833667468945,0.7958174812330937,0.3449387395620704,-0.01515156695638288,0.007923041799458016,0.003336332819652904
wircam_J_2337269p_fixed.fits.fz.fcat,18BQ18,22:14:49.06,22:15:14.12,2:36:20.52,2:36:45.58,1.259,52.5178,302.3146,294.601473463,35.0930172198,2458445.687220268,0.4848749407173492,0.795821887309823,0.34494059488097,-0.01515244169499107,0.007923304514502984,0.003336276087973256
wircam_J_2337270p_fixed.fits.fz.fcat,18BQ18,22:15:38.64,22:16:03.91,2:37:05.21,2:37:30.48,1.262,52.3635,302.3096,294.621827203,35.1263571461,2458445.687792568,0.4848662687170017,0.7958264218936784,0.3449425042150683,-0.0151533434268629,0.007923572006024903,0.003336217721539965
wircam_J_2337271p_fixed.fits.fz.fcat,18BQ18,22:16:24.21,22:16:49.53,2:38:00.57,2:38:25.89,1.265,52.1744,302.2636,294.581127742,35.1429937006,2458445.688318569,0.4848582978401647,0.7958305897565979,0.3449442590514648,-0.01515417347632972,0.00792381524502917,0.003336164096332873
wircam_J_2337272p_fixed.fits.fz.fcat,18BQ18,22:17:09.73,22:17:34.90,2:38:48.53,2:39:13.70,1.268,52.0187,302.1894,294.570918680,35.1346883016,2458445.688843969,0.4848503356192547,0.7958347529924452,0.3449460118580118,-0.0151550037813645,0.007924055663973242,0.003336110488751157
wircam_J_2337273p_fixed.fits.fz.fcat,18BQ18,22:17:57.01,22:18:22.08,2:39:26.03,2:39:51.10,1.270,51.9023,302.0897,294.611626444,35.1013521785,2458445.689389668,0.4848420652980798,0.7958390772171867,0.3449478323583235,-0.01515586745123643,0.007924302771747585,0.003336054871876553
wircam_J_2337274p_fixed.fits.fz.fcat,18BQ18,22:18:48.10,22:19:13.41,2:40:18.59,2:40:43.90,1.273,51.7196,302.0825,294.605531172,35.1380228643,2458445.689979368,0.484833127607585,0.7958437502564966,0.3449497996121104,-0.01515680224831402,0.007924566843946521,0.003335994734092955
wircam_J_2337275p_fixed.fits.fz.fcat,18BQ18,22:19:35.57,22:20:00.69,2:41:12.90,2:41:38.02,1.276,51.5458,301.9526,294.577000720,35.0980068722,2458445.690527369,0.4848248214415775,0.7958480929857104,0.3449516277219093,-0.01515767225450869,0.007924809333872299,0.003335938835212333
wircam_J_2337276p_fixed.fits.fz.fcat,18BQ18,22:20:20.19,22:20:45.26,2:41:59.97,2:42:25.04,1.279,51.3855,301.9361,294.566856075,35.1230024052,2458445.691042369,0.4848170150295781,0.7958521743206615,0.3449533457168807,-0.01515849106779819,0.007925034762433912,0.003335886338029317
wircam_J_2337277p_fixed.fits.fz.fcat,18BQ18,22:21:03.78,22:21:34.06,2:42:31.82,2:43:02.10,1.281,51.2833,301.8835,294.615707751,35.1130478122,2458445.691545469,0.4848093885913448,0.7958561614605232,0.3449550239883677,-0.01515929203539428,0.007925252656147201,0.003335835030559195
wircam_J_2337278p_fixed.fits.fz.fcat,18BQ18,22:21:51.62,22:22:16.74,2:43:27.00,2:43:52.12,1.284,51.0952,301.8451,294.585145903,35.1296637100,2458445.692097669,0.4848010173871813,0.7958605378505095,0.3449568660209382,-0.0151601723700594,0.007925489162257758,0.003335778730701264
wircam_J_2337279p_fixed.fits.fz.fcat,18BQ18,22:22:38.16,22:23:03.18,2:44:10.60,2:44:35.62,1.287,50.9530,301.7582,294.597404126,35.1063763806,2458445.692634868,0.4847928731123418,0.7958647954844306,0.34495865798653,-0.01516103010017955,0.007925716556048819,0.003335723946625686
wircam_J_2337280p_fixed.fits.fz.fcat,18BQ18,22:23:23.13,22:23:48.25,2:44:54.11,2:45:19.23,1.290,50.8063,301.7439,294.603483681,35.1280225841,2458445.693153969,0.4847850028062427,0.7958689097803995,0.344960389547096,-0.01516185999983068,0.007925933824061253,0.003335671039652674
wircam_J_2337281p_fixed.fits.fz.fcat,18BQ18,22:24:10.68,22:24:35.74,2:45:47.52,2:46:12.58,1.293,50.6305,301.6531,294.579063495,35.1080331833,2458445.693702769,0.4847766817363994,0.795873259595299,0.3449622201480038,-0.01516273862483431,0.00792616081246866,0.003335615079083234
wircam_J_2337282p_fixed.fits.fz.fcat,18BQ18,22:24:56.90,22:25:21.97,2:46:31.79,2:46:56.86,1.296,50.4860,301.5845,294.587170394,35.0946761487,2458445.694236269,0.4847685921873145,0.7958774882603131,0.3449639996841154,-0.01516359394027792,0.007926378785496143,0.00333556070039131
wircam_J_2337283p_fixed.fits.fz.fcat,18BQ18,22:25:41.47,22:26:06.59,2:47:14.40,2:47:39.52,1.298,50.3335,301.6108,294.595359442,35.1413144560,2458445.694750668,0.4847607918222089,0.7958815656431266,0.3449657154830468,-0.01516441971559102,0.007926586535805427,0.003335508247271734
wircam_J_2337284p_fixed.fits.fz.fcat,18BQ18,22:26:23.48,22:26:48.72,2:47:55.43,2:48:20.67,1.301,50.2005,301.5286,294.599436432,35.1163673220,2458445.695235669,0.4847534368895709,0.7958854100846811,0.3449673331925647,-0.01516519932123115,0.007926780229877192,0.00333545880809149
wircam_J_2337285p_fixed.fits.fz.fcat,18BQ18,22:27:08.92,22:27:33.99,2:48:44.79,2:49:09.86,1.304,50.0325,301.4814,294.583107497,35.1196827056,2458445.695760068,0.4847454840378405,0.7958895669425716,0.3449690822931346,-0.01516604326830711,0.007926987142981106,0.00333540535913816
wircam_J_2337286p_fixed.fits.fz.fcat,18BQ18,22:27:54.99,22:28:20.06,2:49:24.50,2:49:49.57,1.307,49.8968,301.4611,294.609594979,35.1330512659,2458445.696291869,0.4847374185082581,0.7958937825695289,0.3449708560472672,-0.01516690025816146,0.007927194408592545,0.003335351147887309
wircam_J_2337287p_fixed.fits.fz.fcat,18BQ18,22:28:41.62,22:29:06.68,2:50:19.93,2:50:44.99,1.310,49.7189,301.3601,294.572947104,35.1030016494,2458445.696830069,0.4847292554488651,0.7958980490414213,0.3449726511184871,-0.01516776870451034,0.007927401497950222,0.00333529627568485
wircam_H2_2337289p_fixed.fits.fz.fcat,18BQ18,22:30:07.35,22:30:17.37,2:51:41.26,2:51:51.28,1.315,49.4421,301.3023,294.591363463,35.1179203948,2458445.697732763,0.4847155629300306,0.7959052052173331,0.3449756618303589,-0.01516922782127916,0.007927742875049177,0.003335204275627423
wircam_H2_2337290p_fixed.fits.fz.fcat,18BQ18,22:30:37.78,22:30:48.11,2:52:19.03,2:52:29.36,1.318,49.3184,301.2539,294.560820414,35.1095528987,2458445.698084063,0.4847102338803368,0.7959079902564493,0.3449768334813412,-0.01516979653929305,0.007927873672965966,0.003335168469675671
wircam_H2_2337291p_fixed.fits.fz.fcat,18BQ18,22:31:07.21,22:31:17.28,2:52:38.67,2:52:48.74,1.319,49.2569,301.2105,294.601606306,35.0928986543,2458445.698423763,0.4847050806070317,0.7959106833764379,0.3449779664321717,-0.01517034692691568,0.00792799912158108,0.003335133853436811
wircam_H2_2337292p_fixed.fits.fz.fcat,18BQ18,22:31:39.84,22:31:49.87,2:53:06.41,2:53:16.44,1.321,49.1562,301.2342,294.621946593,35.1262082333,2458445.698800463,0.4846993658222804,0.7959136698797,0.3449792227698594,-0.015170957760766,0.007928136899146846,0.003335095460961101
wircam_H2_2337293p_fixed.fits.fz.fcat,18BQ18,22:32:08.47,22:32:18.55,2:53:44.83,2:53:54.91,1.324,49.0265,301.2241,294.581222568,35.1429039559,2458445.699130863,0.4846943532492843,0.7959162893559291,0.344980324679823,-0.01517149399521155,0.007928256698828885,0.003335061796492556
wircam_H2_2337294p_fixed.fits.fz.fcat,18BQ18,22:32:40.21,22:32:50.18,2:54:19.01,2:54:28.98,1.326,48.9123,301.1797,294.571010387,35.1345581203,2458445.699497163,0.4846887958220465,0.7959191935005085,0.3449815463061176,-0.01517208896622329,0.007928388272262228,0.003335024448320385
wircam_H2_2337295p_fixed.fits.fz.fcat,18BQ18,22:33:10.09,22:33:20.16,2:54:39.11,2:54:49.18,1.327,48.8502,301.1112,294.611728283,35.1011971655,2458445.699842063,0.4846835628719011,0.795921928022829,0.3449826965499807,-0.0151726495941895,0.007928511068258223,0.003334989312132928
wircam_H2_2337296p_fixed.fits.fz.fcat,18BQ18,22:33:39.61,22:33:49.74,2:55:10.10,2:55:20.23,1.329,48.7413,301.1387,294.605687190,35.1378623731,2458445.700182863,0.4846783919384893,0.795924630079898,0.344983833108401,-0.01517320405327404,0.007928631326200043,0.003334954572516436
wircam_H2_2337297p_fixed.fits.fz.fcat,18BQ18,22:34:11.00,22:34:20.98,2:55:48.33,2:55:58.31,1.332,48.6177,301.0441,294.577090165,35.0979372463,2458445.700545163,0.4846728945798049,0.7959275026460029,0.3449850413557492,-0.01517379394817744,0.007928757955715363,0.003334917647353294
wircam_H2_2337298p_fixed.fits.fz.fcat,18BQ18,22:34:41.03,22:34:51.11,2:56:20.81,2:56:30.89,1.334,48.5075,301.0537,294.566872287,35.1228902024,2458445.700891763,0.484667635244997,0.7959302507743143,0.3449861972320707,-0.01517435869166899,0.007928877984527294,0.003334882321693042
wircam_H2_2337299p_fixed.fits.fz.fcat,18BQ18,22:35:12.73,22:35:22.81,2:56:40.77,2:56:50.85,1.335,48.4408,301.0211,294.615781534,35.1128962652,2458445.701257663,0.4846620828380025,0.7959331519737367,0.3449874174586826,-0.01517495542521835,0.0079290033626409,0.003334845035209689
wircam_H2_2337300p_fixed.fits.fz.fcat,18BQ18,22:35:43.26,22:35:53.39,2:57:18.64,2:57:28.77,1.338,48.3092,301.0129,294.585248000,35.1295442550,2458445.701610063,0.4846567350822984,0.795935946175696,0.3449885926517585,-0.01517553057649455,0.007929123065383372,0.003334809127912022
wircam_H2_2337301p_fixed.fits.fz.fcat,18BQ18,22:36:14.55,22:36:24.62,2:57:46.99,2:57:57.06,1.340,48.2185,300.9543,294.597496857,35.1062183541,2458445.701971163,0.4846512550917426,0.7959388094039789,0.3449897968446807,-0.01517612039208375,0.007929244451349271,0.003334772339345546
wircam_H2_2337302p_fixed.fits.fz.fcat,18BQ18,22:36:44.07,22:36:54.10,2:58:15.05,2:58:25.08,1.342,48.1221,300.9632,294.603633521,35.1279083959,2458445.702312063,0.484646081457354,0.7959415125027733,0.3449909336626341,-0.01517667768885386,0.007929357958772006,0.003334737582103677
wircam_H2_2337303p_fixed.fits.fz.fcat,18BQ18,22:37:10.70,22:37:20.72,2:58:47.54,2:58:57.56,1.344,48.0148,300.9064,294.579148050,35.1079094565,2458445.702619263,0.4846414191047436,0.7959439484171491,0.3449919580892197,-0.01517718018832936,0.007929459287059787,0.003334706292654576
wircam_H2_2337304p_fixed.fits.fz.fcat,18BQ18,22:37:42.58,22:37:52.61,2:59:17.47,2:59:27.50,1.346,47.9156,300.8619,294.587306875,35.0945710847,2458445.702987363,0.484635832273908,0.7959468672732382,0.3449931855876747,-0.0151777827823163,0.007929579553814297,0.003334668785854019
wircam_H2_2337305p_fixed.fits.fz.fcat,18BQ18,22:38:14.68,22:38:24.73,2:59:47.61,2:59:57.66,1.348,47.8068,300.9064,294.595540948,35.1412305322,2458445.703357863,0.4846302087928688,0.7959498052047265,0.3449944210754744,-0.01517838981789805,0.007929699300620209,0.003334631023485508
wircam_H2_2337306p_fixed.fits.fz.fcat,18BQ18,22:38:42.32,22:38:52.35,3:00:14.27,3:00:24.30,1.350,47.7231,300.8486,294.599540976,35.1162252969,2458445.703676863,0.4846253668031245,0.7959523347951025,0.3449954848175776,-0.01517891284212414,0.007929801395611856,0.003334598513479105
wircam_H2_2337307p_fixed.fits.fz.fcat,18BQ18,22:39:08.85,22:39:18.92,3:00:44.72,3:00:54.79,1.353,47.6183,300.8289,294.583137559,35.1195651704,2458445.703983063,0.4846207189431692,0.7959547629151411,0.3449965058668491,-0.01517941520940931,0.00792989848499666,0.003334567312156885
wircam_H2_2337308p_fixed.fits.fz.fcat,18BQ18,22:39:36.44,22:39:46.46,3:01:05.95,3:01:15.97,1.355,47.5465,300.8322,294.609761209,35.1328962414,2458445.704301463,0.4846158857341292,0.7959572878107756,0.344997567587919,-0.01517993795162938,0.007929998509006601,0.003334534881464674
wircam_H2_2337309p_fixed.fits.fz.fcat,18BQ18,22:40:08.02,22:40:18.01,3:01:46.33,3:01:56.32,1.357,47.4136,300.7564,294.573037438,35.1029026230,2458445.704666063,0.4846103510196074,0.7959601791089036,0.3449987833525469,-0.0151805370117284,0.007930111840175577,0.003334497727171642
wircam_J_2413720p_fixed.fits.fz.fcat,19AQ11,18:58:44.21,18:59:09.28,-0:39:41.88,-0:39:16.81,1.050,72.2973,28.0503,294.591264936,35.1181182553,2458620.073598996,-0.5794867651370761,-0.7543759026961607,-0.3270220501896964,0.01407333261966467,-0.00900826531166778,-0.00393266296380785
wircam_J_2413721p_fixed.fits.fz.fcat,19AQ11,18:59:23.17,18:59:48.23,-0:38:55.58,-0:38:30.52,1.050,72.3878,27.6347,294.560684248,35.1097876510,2458620.074048596,-0.5794804377906252,-0.7543799526343,-0.3270238183053386,0.01407322628577005,-0.00900747399396515,-0.00393262018701981
wircam_J_2413722p_fixed.fits.fz.fcat,19AQ11,19:00:03.47,19:00:28.49,-0:38:25.07,-0:38:00.05,1.049,72.4589,27.3645,294.601410504,35.0931027234,2458620.074513896,-0.5794738895444792,-0.7543841436215126,-0.3270256481432295,0.0140731140473744,-0.00900665555080856,-0.00393257596935726
wircam_J_2413723p_fixed.fits.fz.fcat,19AQ11,19:00:44.23,19:01:09.35,-0:37:49.20,-0:37:24.08,1.049,72.4936,26.9671,294.621791359,35.1264454660,2458620.074984396,-0.5794672681713711,-0.7543883810584068,-0.3270274984097112,0.01407299853947146,-0.00900582857696988,-0.00393253121412075
wircam_J_2413724p_fixed.fits.fz.fcat,19AQ11,19:01:20.23,19:01:45.30,-0:37:03.41,-0:36:38.34,1.048,72.5603,26.4930,294.581051782,35.1431102461,2458620.075399796,-0.5794614222693198,-0.7543921219280071,-0.3270291319749736,0.01407289474363101,-0.00900509890402053,-0.00393249172005902
wircam_J_2413725p_fixed.fits.fz.fcat,19AQ11,19:02:02.19,19:02:27.26,-0:36:19.01,-0:35:53.94,1.048,72.6451,26.0704,294.570918932,35.1347734083,2458620.075884196,-0.5794546053888695,-0.7543964837919396,-0.3270310368628093,0.01407277155987674,-0.00900424864705988,-0.00393244564732563
wircam_J_2413726p_fixed.fits.fz.fcat,19AQ11,19:02:42.55,19:03:07.62,-0:35:48.43,-0:35:23.36,1.048,72.7260,25.8276,294.611579191,35.1014222001,2458620.076349996,-0.5794480503198385,-0.7544006777806472,-0.3270328685856954,0.01407265096705277,-0.00900343154343188,-0.00393240136356793
wircam_J_2413727p_fixed.fits.fz.fcat,19AQ11,19:03:23.01,19:03:48.08,-0:35:06.50,-0:34:41.43,1.047,72.7663,25.3411,294.605493410,35.1380960846,2458620.076816996,-0.5794414784205065,-0.7544048821919879,-0.3270347050067512,0.01407252801242839,-0.00900261295045959,-0.00393235693440087
wircam_J_2413728p_fixed.fits.fz.fcat,19AQ11,19:04:02.21,19:04:27.28,-0:34:20.46,-0:33:55.39,1.047,72.8779,24.9453,294.576950288,35.0981215779,2458620.077269496,-0.5794351106289953,-0.7544089556949627,-0.327036484388515,0.01407240686440507,-0.00900182038135526,-0.0039323138844195
wircam_J_2413729p_fixed.fits.fz.fcat,19AQ11,19:04:44.58,19:05:09.64,-0:33:35.64,-0:33:10.58,1.046,72.9291,24.4516,294.566816429,35.1230981976,2458620.077758496,-0.5794282292544821,-0.7544133573758517,-0.3270384072786565,0.01407227358131024,-0.00900096439614734,-0.0039322673710517
wircam_J_2413730p_fixed.fits.fz.fcat,19AQ11,19:05:22.18,19:05:47.34,-0:33:09.78,-0:32:44.62,1.046,72.9790,24.2077,294.615676612,35.1131180627,2458620.078192496,-0.5794221219137397,-0.7544172636296743,-0.3270401138737412,0.01407215349962218,-0.00900020536813393,-0.00393222607038892
wircam_J_2413731p_fixed.fits.fz.fcat,19AQ11,19:06:00.78,19:06:25.90,-0:32:23.84,-0:31:58.72,1.046,73.0382,23.7023,294.585111255,35.1297810016,2458620.078638096,-0.5794158513900792,-0.7544212739475712,-0.3270418660642164,0.01407202818319739,-0.00899942652038498,-0.00393218366814012
wircam_J_2413732p_fixed.fits.fz.fcat,19AQ11,19:06:40.99,19:07:06.00,-0:31:46.57,-0:31:21.56,1.045,73.1173,23.3527,294.597363925,35.1064308518,2458620.079102196,-0.5794093205925009,-0.7544254503932594,-0.3270436909804046,0.01407189570205717,-0.00899861592933348,-0.00393213951657274
wircam_J_2413733p_fixed.fits.fz.fcat,19AQ11,19:07:20.34,19:07:45.46,-0:31:08.68,-0:30:43.56,1.045,73.1559,22.9244,294.603454719,35.1281062529,2458620.079556396,-0.5794029291672774,-0.7544295373845756,-0.3270454769483646,0.01407176404049695,-0.00899782318397538,-0.00393209628152491
wircam_J_2413734p_fixed.fits.fz.fcat,19AQ11,19:07:59.75,19:08:24.97,-0:30:23.41,-0:29:58.19,1.045,73.2436,22.4697,294.579032465,35.1081105043,2458620.080011296,-0.5793965279521969,-0.7544336303138878,-0.3270472656491196,0.01407163013170126,-0.00899702980410375,-0.00393205298038193
wircam_J_2413735p_fixed.fits.fz.fcat,19AQ11,19:08:40.41,19:09:05.57,-0:29:44.70,-0:29:19.54,1.044,73.3124,22.0836,294.587103996,35.0947529415,2458620.080480596,-0.5793899241689707,-0.7544378524280924,-0.3270491109511098,0.01407148993064626,-0.00899621203952414,-0.00393200831327229
wircam_J_2413736p_fixed.fits.fz.fcat,19AQ11,19:09:22.17,19:09:47.19,-0:29:04.90,-0:28:39.88,1.044,73.3287,21.5824,294.595285713,35.1414528002,2458620.080962596,-0.579383141745913,-0.7544421884000432,-0.3270510061680737,0.01407134381627755,-0.00899537281604900,-0.00393196241238632
wircam_J_2413737p_fixed.fits.fz.fcat,19AQ11,19:10:04.08,19:10:29.15,-0:28:23.97,-0:27:58.90,1.044,73.4103,21.1746,294.599397188,35.1164257134,2458620.081446396,-0.579376334065818,-0.7544465401577174,-0.3270529084403375,0.01407119480253446,-0.00899453108095774,-0.00393191636168465
wircam_J_2413738p_fixed.fits.fz.fcat,19AQ11,19:10:43.74,19:11:08.80,-0:27:40.39,-0:27:15.33,1.043,73.4677,20.7011,294.583071797,35.1197800166,2458620.081904096,-0.5793698937126153,-0.7544506567724815,-0.3270547080684885,0.01407105172854315,-0.00899373536572377,-0.00393187277853565
wircam_J_2413739p_fixed.fits.fz.fcat,19AQ11,19:11:20.28,19:11:45.45,-0:27:10.21,-0:26:45.04,1.043,73.4978,20.3443,294.609565315,35.1331052549,2458620.082325996,-0.5793639571639387,-0.7544544510748713,-0.327056366917161,0.01407091817225498,-0.00899300253783207,-0.00393183261470963
wircam_J_2413740p_fixed.fits.fz.fcat,19AQ11,19:12:01.39,19:12:26.51,-0:26:20.30,-0:25:55.18,1.043,73.5927,19.8350,294.572916303,35.1030988931,2458620.082800496,-0.5793572805493518,-0.754458718059129,-0.3270582325610066,0.01407076589781729,-0.00899217897450369,-0.00393178743205774
wircam_H2_2413742p_fixed.fits.fz.fcat,19AQ11,19:13:18.45,19:13:28.53,-0:25:07.64,-0:24:57.56,1.042,73.6726,19.0126,294.591382063,35.1180296264,2458620.083603091,-0.5793459875357734,-0.7544659345734528,-0.3270613881610763,0.01407050337665146,-0.00899078750392873,-0.00393171098198847
wircam_H2_2413743p_fixed.fits.fz.fcat,19AQ11,19:13:42.92,19:13:52.99,-0:24:35.83,-0:24:25.76,1.042,73.7214,18.6583,294.560715225,35.1097600489,2458620.08388549,-0.5793420140387927,-0.754468473502796,-0.3270624984724779,0.01407040955677394,-0.00899029831161225,-0.00393168408125804
wircam_H2_2413744p_fixed.fits.fz.fcat,19AQ11,19:14:08.03,19:14:18.01,-0:24:20.51,-0:24:10.53,1.042,73.7561,18.5071,294.601511032,35.0930651101,2458620.08417539,-0.5793379350411799,-0.7544710797174896,-0.3270636382636762,0.01407031255551602,-0.00898979650833912,-0.00393165647110622
wircam_H2_2413745p_fixed.fits.fz.fcat,19AQ11,19:14:33.95,19:14:43.93,-0:23:59.48,-0:23:49.50,1.042,73.7511,18.2231,294.621908401,35.1264240804,2458620.084474591,-0.5793337252187803,-0.7544737693871467,-0.3270648146110341,0.01407021135941856,-0.00898927874528783,-0.00393162797527925
wircam_H2_2413746p_fixed.fits.fz.fcat,19AQ11,19:14:54.66,19:15:04.79,-0:23:28.98,-0:23:18.85,1.042,73.7718,17.8619,294.581181750,35.1430614370,2458620.08471359,-0.5793303624479571,-0.7544759177753866,-0.327065754267403,0.01407012996543126,-0.00898886539496516,-0.00393160519007416
wircam_H2_2413747p_fixed.fits.fz.fcat,19AQ11,19:15:18.02,19:15:28.05,-0:23:03.18,-0:22:53.15,1.042,73.8113,17.5694,294.571001349,35.1347151915,2458620.084983191,-0.5793265691533263,-0.7544783411106958,-0.3270668142247085,0.01407003764371072,-0.00898839942408184,-0.00393157951430738
wircam_H2_2413748p_fixed.fits.fz.fcat,19AQ11,19:15:43.84,19:15:54.07,-0:22:47.14,-0:22:36.91,1.041,73.8607,17.4352,294.611665404,35.1014067431,2458620.08528119,-0.5793223762974468,-0.7544810195769975,-0.3270679858311715,0.01406993468507564,-0.00898788454277956,-0.00393155111982632
wircam_H2_2413749p_fixed.fits.fz.fcat,19AQ11,19:16:10.46,19:16:20.54,-0:22:19.05,-0:22:08.97,1.041,73.8594,17.0613,294.605592700,35.1380877145,2458620.085588491,-0.5793180526228854,-0.754483781472433,-0.3270691939923516,0.01406982762854059,-0.00898735393082902,-0.00393152184407645
wircam_H2_2413750p_fixed.fits.fz.fcat,19AQ11,19:16:42.10,19:16:52.17,-0:21:40.57,-0:21:30.50,1.041,73.9416,16.6583,294.577026694,35.0980638098,2458620.085953691,-0.5793129143453272,-0.7544870635389626,-0.3270706297777532,0.01406969926292572,-0.00898672378837907,-0.0039314870383648
wircam_H2_2413751p_fixed.fits.fz.fcat,19AQ11,19:17:05.78,19:17:15.80,-0:21:14.44,-0:21:04.42,1.041,73.9464,16.3314,294.566887693,35.1230767047,2458620.08622699,-0.5793090691097516,-0.7544895195461599,-0.3270717042496051,0.01406960239385812,-0.00898625247700676,-0.00393146099687146
wircam_H2_2413752p_fixed.fits.fz.fcat,19AQ11,19:17:29.59,19:17:39.72,-0:21:02.37,-0:20:52.24,1.041,73.9693,16.1992,294.615723884,35.1130653823,2458620.08650179,-0.5793052027964448,-0.7544919889032845,-0.3270727846115078,0.01406950414119848,-0.0089857787597706,-0.00393143480556242
wircam_H2_2413753p_fixed.fits.fz.fcat,19AQ11,19:17:54.36,19:18:04.38,-0:20:30.26,-0:20:20.24,1.041,73.9886,15.8008,294.585218509,35.1297387138,2458620.08678769,-0.5793011803398738,-0.7544945578670375,-0.3270739086048327,0.01406940128831566,-0.00898528628032146,-0.00393140755673082
