filename,jdtdb,obs_x,obs_y,obs_z,obs_vx,obs_vy,obs_vz,lighttime,range,range_rate
dummy_20060113.fits,2453748.5,-0.09596284610187497,0.9165819491260456,0.4114357248639293,-0.01709342487318163,-0.001595621081742436,-0.0009757886073078298,0.005829013781234561,1.009262450004943,-0.0002216054641402409
dummy_20060114.fits,2453749.5,-0.1130410081948124,0.9148540332125291,0.410400540952086,-0.01706207276795504,-0.001860147833284306,-0.001094538486782576,0.005827737757445241,1.009041513334658,-0.0002202575654224235
dummy_20060115.fits,2453750.5,-0.1300853394678318,0.9128617922924748,0.4092467352814628,-0.01702576426142655,-0.002124258086610181,-0.00121302622896116,0.005826469696607019,1.008821955406615,-0.0002188480766281047
dummy_20060116.fits,2453751.5,-0.1470908868499938,0.9106056819084267,0.4079745875322718,-0.01698450601112487,-0.002387873597281339,-0.001331216748651297,0.005825209952554858,1.00860383748544,-0.00021737753642874
dummy_20060117.fits,2453752.5,-0.1640527038464036,0.9080862362764955,0.4065844127996692,-0.01693830495736686,-0.002650915558782873,-0.001449074366910479,0.005823958878381773,1.008387220707293,-0.0002158459089273768
dummy_20060118.fits,2453753.5,-0.1809658522992551,0.9053040680747151,0.405076561383917,-0.0168871705844739,-0.00291330569802153,-0.001566564210255222,0.005822716824993667,1.008172165829647,-0.0002142538080501851
dummy_20060119.fits,2453754.5,-0.1978254029895897,0.9022598687146111,0.4034514161518618,-0.01683111233927753,-0.003174965201769016,-0.00168365394263601,0.005821484135547345,1.007958732268263,-0.0002126026249357079
dummy_20060120.fits,2453755.5,-0.2146264403333605,0.8989544070788896,0.4017093998084328,-0.01677014505747099,-0.003435816830805835,-0.00180030278610998,0.005820261159569629,1.007746980541832,-0.0002108909281743057
dummy_20060121.fits,2453756.5,-0.2313640609739777,0.8953885305194181,0.3998509682309169,-0.01670428131892285,-0.003695781988346444,-0.001916478630254047,0.005819048240335672,1.007536970086604,-0.0002091201456863108
dummy_20060122.fits,2453757.5,-0.2480333758679777,0.8915631646056111,0.3978766118086256,-0.01663353623142957,-0.003954782605379977,-0.002032146657284611,0.005817845717808332,1.007328759765326,-0.0002072907931500642
dummy_20060123.fits,2453758.5,-0.2646295128244709,0.8874793139605687,0.3957868524040616,-0.01655792849005495,-0.00421273846277013,-0.002147278764261068,0.005816653928274762,1.007122407804311,-0.0002054034274948157
dummy_20060124.fits,2453759.5,-0.2811476169085764,0.8831380597792245,0.3935822503437847,-0.01647747361908178,-0.004469576804525772,-0.002261826205740657,0.005815473207182879,1.006917972284566,-0.000203458077107789
dummy_20060125.fits,2453760.5,-0.2975828515364973,0.8785405595133546,0.3912634040164263,-0.01639219314889723,-0.004725217755184498,-0.002375761575493695,0.005814303886811228,1.006715510738338,-0.0002014555544959284
dummy_20060126.fits,2453761.5,-0.3139304016826429,0.8736880491470346,0.3888309427479951,-0.01630210837440718,-0.004979584204157279,-0.002489050336710155,0.005813146295677079,1.006515080046629,-0.0001993964835607491
dummy_20060127.fits,2453762.5,-0.3301854744944347,0.8685818416730572,0.3862855302882246,-0.01620724240591205,-0.005232599107035429,-0.002601658285652716,0.005812000758891388,1.006316736500655,-0.0001972813214611727
dummy_20060128.fits,2453763.5,-0.3463433010271595,0.8632233269101898,0.3836278645576221,-0.01610762000039772,-0.005484186000131256,-0.002713551139218137,0.005810867598707362,1.006120535896831,-0.0001951106489740032
dummy_20060129.fits,2453764.5,-0.3623991376231314,0.8576139711631667,0.3808586776795106,-0.01600326701901172,-0.005734268429943286,-0.002824694962652932,0.005809747134447939,1.005926533524209,-0.0001928850019701663
dummy_20060130.fits,2453765.5,-0.3783482683021625,0.8517553173540597,0.3779787348853921,-0.01589421288492239,-0.005982769617626824,-0.002935057267904024,0.005808639684559759,1.005734784520115,-0.0001906040729332669
dummy_20060131.fits,2453766.5,-0.3941860047179321,0.8456489833771642,0.3749888358824057,-0.01578048360765626,-0.006229616129245647,-0.003044601918393873,0.005807545560466929,1.005545342805962,-0.0001882704655399263
dummy_20060201.fits,2453767.5,-0.4099076877510833,0.8392966620554608,0.3718898143132497,-0.01566211132105181,-0.006474731816044392,-0.003153296824361606,0.005806465067342097,1.005358261220756,-0.0001858839198848542
dummy_20060202.fits,2453768.5,-0.4255082359771158,0.8327004335530112,0.3686826715262895,-0.01553913269836841,-0.006718036790129467,-0.003261105159801977,0.005805399176697535,1.005173707976632,-0.0001834470655663759
dummy_20060203.fits,2453769.5,-0.4409839688583422,0.8258615217679214,0.3653680406308238,-0.01541157317821899,-0.006959467412922781,-0.00336800129375051,0.005804346842593068,1.004991501974663,-0.0001809564310058926
dummy_20060204.fits,2453770.5,-0.4563298682348623,0.8187821499813424,0.3619469852445314,-0.01527947163847694,-0.007198944538015805,-0.003473948713942536,0.005803309040897102,1.004811812181227,-0.0001784147724786216
dummy_20060205.fits,2453771.5,-0.4715414105057438,0.8114643082716679,0.3584204702507918,-0.01514286519530238,-0.007436395057223134,-0.003578915103062212,0.005802286064364731,1.004634689285295,-0.000175822708457421
dummy_20060206.fits,2453772.5,-0.4866141088637104,0.8039100581380294,0.3547894928614624,-0.01500178981135,-0.00767175002706471,-0.003682868077164529,0.005801278193023202,1.004460181772083,-0.0001731848911454366
dummy_20060207.fits,2453773.5,-0.5015435153460209,0.7961215342429945,0.3510550821931415,-0.01485628867770344,-0.00790492996886245,-0.003785776387940719,0.005800285706057824,1.004288337981029,-0.0001704946289241342
dummy_20060208.fits,2453774.5,-0.5163252242360216,0.7881009456682107,0.3472182988871921,-0.01470640154309892,-0.008135867393556064,-0.00388760810254336,0.005799308895492954,1.004119208474582,-0.0001677563609287378
dummy_20060209.fits,2453775.5,-0.5309548703343678,0.779850570704677,0.3432802353029713,-0.01455217041182246,-0.00836449112173899,-0.003988331767267806,0.005798348036972619,1.003952840979027,-0.0001649707851038447
dummy_20060210.fits,2453776.5,-0.5454281318590799,0.7713727580037476,0.3392420149986989,-0.01439363974791795,-0.008590731178512643,-0.004087916484122127,0.005797403401668345,1.003789282446257,-0.0001621386003464302
dummy_20060211.fits,2453777.5,-0.55974073166122,0.7626699260708173,0.3351047922173996,-0.01423085463383058,-0.008814518064633074,-0.004186331620188142,0.005796475255954207,1.003628578997515,-0.0001592607533104819
dummy_20060212.fits,2453778.5,-0.5738884383153574,0.7537445625109869,0.3308697516164906,-0.01406386143666011,-0.00903578302667281,-0.004283547077777244,0.005795563860110081,1.003470775698863,-0.0001563383899921679
dummy_20060213.fits,2453779.5,-0.5878670679723307,0.7445992233791474,0.3265381079460958,-0.01389270865990733,-0.00925445790896863,-0.00437953283632884,0.005794669469988753,1.003315916849838,-0.0001533720627748899
dummy_20060214.fits,2453780.5,-0.6016724858151268,0.735236532433539,0.3221111057072173,-0.01371744611676676,-0.009470475493630417,-0.004474259318494337,0.005793792337240136,1.003164046022272,-0.000150362520689067
dummy_20060215.fits,2453781.5,-0.6153006072977942,0.7256591803177259,0.3175900189115438,-0.01353812462518593,-0.009683769279234625,-0.004567697072552579,0.005792932708863554,1.003015205982772,-0.0001473106018513987
dummy_20060216.fits,2453782.5,-0.628747399255911,0.7158699236942598,0.3129761507008011,-0.01335479605948167,-0.009894273588672767,-0.004659817407604695,0.005792090825954395,1.002869438475711,-0.0001442174809530993
dummy_20060217.fits,2453783.5,-0.6420088817530752,0.7058715845809957,0.3082708326568315,-0.01316751457976421,-0.01010192349865081,-0.004750592027745611,0.005791266925538621,1.002726784540862,-0.0001410836916635618
dummy_20060218.fits,2453784.5,-0.6550811289338152,0.695667049525136,0.3034754246296373,-0.0129763347285362,-0.0103066549459304,-0.004839992760614232,0.005790461239323865,1.002587284297157,-0.0001379102784504119
dummy_20060219.fits,2453785.5,-0.6679602705421912,0.6852592685291599,0.2985913142634966,-0.01278131288349508,-0.01050840490610009,-0.004927992107780996,0.005789673993434882,1.002450976896885,-0.0001346981459173861
dummy_20060220.fits,2453786.5,-0.6806424932049439,0.6746512542161909,0.2936199165795567,-0.01258250650010851,-0.01070711126507963,-0.005014562894916932,0.005788905408614319,1.002317900560449,-0.0001314483038083931
dummy_20060221.fits,2453787.5,-0.693124041592261,0.6638460810136972,0.2885626736055821,-0.01237997424809746,-0.01090271256735813,-0.005099678315892781,0.005788155700242795,1.002188092579849,-0.0001281616045166268
dummy_20060222.fits,2453788.5,-0.7054012196776205,0.6528468841997483,0.2834210538451208,-0.01217377602291061,-0.01109514857782876,-0.005183312066240886,0.005787425078070323,1.002061589272173,-0.0001248391253460213
dummy_20060223.fits,2453789.5,-0.7174703920494249,0.6416568587900034,0.2781965519570354,-0.01196397310965761,-0.01128435986099793,-0.005265438353182933,0.005786713746118646,1.00193842596269,-0.000121481735456925
dummy_20060224.fits,2453790.5,-0.7293279851771852,0.6302792588014473,0.2728906880435814,-0.01175062804703233,-0.01147028814638576,-0.00534603196090624,0.005786021903397908,1.00181863710894,-0.000118090409548099
dummy_20060225.fits,2453791.5,-0.7409704884020651,0.6187173960897185,0.2675050073264255,-0.01153380401766275,-0.01165287583269627,-0.00542506775170459,0.005785349742677343,1.001702256087879,-0.0001146661935015032
dummy_20060226.fits,2453792.5,-0.7523944552310916,0.6069746393561206,0.2620410799366371,-0.0113135660987168,-0.01183206687935583,-0.005502521338102963,0.005784697451476441,1.001589315367503,-0.0001112100114002811
dummy_20060227.fits,2453793.5,-0.7635965044687536,0.5950544129785292,0.256500500013774,-0.01108998000731241,-0.01200780605879633,-0.005578368904630139,0.005784065210882942,1.00147984630218,-0.0001077230170554294
dummy_20060228.fits,2453794.5,-0.7745733215812893,0.5829601958694519,0.2508848853351353,-0.01086311298730932,-0.01218003943254873,-0.005652586908751215,0.005783453196573871,1.001373879309444,-0.0001042061158257165
dummy_20060301.fits,2453795.5,-0.7853213154326077,0.5706960543534312,0.2451960975035782,-0.01063304357682755,-0.01234870864109108,-0.005725148571881646,0.005782862088863928,1.001271532182135,-0.0001006596245258837
dummy_20060302.fits,2453796.5,-0.7958380059407979,0.5582645110114322,0.2394353627311378,-0.01039981936412093,-0.01251377198222204,-0.005796039983317143,0.005782291032734379,1.001172656878348,-9.70863784774584e-05
dummy_20060303.fits,2453797.5,-0.8061199296934889,0.5456697309782856,0.2336045831289091,-0.01016352174410054,-0.01267517361153819,-0.005865234658928911,0.005781740692643733,1.001077368445507,-9.348611937574325e-05
dummy_20060304.fits,2453798.5,-0.8161640485989374,0.532915400905248,0.2277054659432957,-0.009924221605592174,-0.01283286390018595,-0.005932711665939695,0.005781211220515776,1.000985693188401,-8.986022490535317e-05
dummy_20060305.fits,2453799.5,-0.8259673961574368,0.5200052564517978,0.2217397393058571,-0.009681991220869162,-0.01298679441796662,-0.005998450171341136,0.005780702761429411,1.000897656226662,-8.620967406268151e-05
dummy_20060306.fits,2453800.5,-0.8355270785557273,0.5069430811000298,0.215709151752942,-0.009436903524302424,-0.01313691794004858,-0.006062430149490129,0.005780215454220854,1.000813281599037,-8.253576470311334e-05
dummy_20060307.fits,2453801.5,-0.8448402757660811,0.493732704852866,0.2096154715567813,-0.009189034026567615,-0.013283188245479,-0.006124635425271032,0.005779749431759548,1.000732592311156,-7.883900641249435e-05
dummy_20060308.fits,2453802.5,-0.8539042431066883,0.4803780033446132,0.2034604834020549,-0.008938455627469394,-0.01342556156012186,-0.006185039811090217,0.005779304821823093,1.000655610487025,-7.512120848784452e-05
dummy_20060309.fits,2453803.5,-0.8627163096608168,0.466882895694434,0.1972459972422904,-0.008685245177113696,-0.01356399332566226,-0.006243628366472227,0.005778881743624568,1.000582356767749,-7.138294657925842e-05
dummy_20060310.fits,2453804.5,-0.8712738815905179,0.4532513444866729,0.1909738379252275,-0.00842947929149043,-0.01369844173373792,-0.006300383198300037,0.005778480311143785,1.000512850888321,-6.762566899986485e-05
dummy_20060311.fits,2453805.5,-0.8795744423460694,0.4394873536767013,0.1846458477669466,-0.008171235731685362,-0.01382886589242247,-0.006355287291944665,0.005778100631694536,1.000447111429547,-6.385042500413977e-05
dummy_20060312.fits,2453806.5,-0.8876155548636024,0.4255949675623246,0.1782638843462215,-0.00791059482990808,-0.01395522581507256,-0.006408325504958601,0.005777742812076902,1.000385156883288,-6.005672424886633e-05
dummy_20060313.fits,2453807.5,-0.8953948583540182,0.411578269509919,0.1718298250083273,-0.007647632112350209,-0.01407748345311442,-0.006459477913786419,0.005777406943636167,1.00032700306549,-5.624837288661134e-05
dummy_20060314.fits,2453808.5,-0.9029100725347843,0.3974413804138276,0.1653455616172441,-0.007382431512406949,-0.01419560222735119,-0.006508730934173483,0.005777093114154253,1.000272665175121,-5.242345037079666e-05
dummy_20060315.fits,2453809.5,-0.9101589993033375,0.383188457169494,0.1588130008926101,-0.007115068956533828,-0.01430954556606062,-0.006556070228889977,0.005776801413713086,1.000222158809385,-4.858703987605902e-05
dummy_20060316.fits,2453810.5,-0.9171395176759158,0.3688236923667552,0.1522340638519626,-0.006845628339929938,-0.0144192797953228,-0.006601481291058952,0.005776531906985851,1.000175495166094,-4.47382145485949e-05
dummy_20060317.fits,2453811.5,-0.9238495905201374,0.3543513117667907,0.1456106856512008,-0.006574191577737698,-0.01452477172867233,-0.006644950328506857,0.005776284662512871,1.000132686112639,-4.08780675745067e-05
dummy_20060318.fits,2453812.5,-0.9302872629361305,0.3397755735507143,0.1389448148433753,-0.006300841311219587,-0.01462598995057789,-0.006686464429460875,0.005776059742233984,1.000093742373571,-3.700779950450703e-05
dummy_20060319.fits,2453813.5,-0.9364506630071502,0.3251007665914679,0.1322384125850686,-0.00602566074338226,-0.01472290425168694,-0.006726011252322059,0.005775857201327207,1.000058673502665,-3.312856774700211e-05
dummy_20060320.fits,2453814.5,-0.9423380021163765,0.3103312093575653,0.1254934520929229,-0.0057487335113147,-0.01481548588187222,-0.006763579009825663,0.005775677087431295,1.000027487748318,-2.924167384806922e-05
dummy_20060321.fits,2453815.5,-0.9479475759373269,0.2954712482681799,0.1187119178747961,-0.005470144204221453,-0.01490370752292426,-0.006799156854573937,0.005775519442427501,1.000000192362043,-2.534807246498209e-05
dummy_20060322.fits,2453816.5,-0.9532777647153566,0.2805252563582841,0.1118958051541348,-0.005189977542684438,-0.01498754325896121,-0.006832734359399713,0.005775384301374529,0.9999767934140671,-2.144903439605559e-05
dummy_20060323.fits,2453817.5,-0.9583270336846219,0.2654976320222956,0.1050471192589367,-0.004908318868378884,-0.01506696838023975,-0.006864301625622833,0.005775271692377158,0.9999572957705815,-1.754562596520945e-05
dummy_20060324.fits,2453818.5,-0.9630939336868803,0.2503927975197624,0.09816787503193831,-0.00462525392856687,-0.01514195983059037,-0.006893849560369207,0.00577518163732703,0.9999417032220067,-1.363903879254883e-05
dummy_20060325.fits,2453819.5,-0.9675771055377629,0.2352151974702268,0.09126009446275016,-0.004340870493234661,-0.01521249703996678,-0.006921371855067959,0.005775114172868519,0.9999300221131192,-9.729318055193662e-06
dummy_20060326.fits,2453820.5,-0.9717752659035651,0.2199692962428925,0.08432581044569257,-0.004055251917201306,-0.0152785579965727,-0.00694685637086387,0.005775069270371136,0.9999222474867037,-5.819886001756409e-06
dummy_20060327.fits,2453821.5,-0.9756872270936178,0.2046595796381029,0.07736706266757591,-0.0037684867132531,-0.01534012474713722,-0.006970298242811075,0.005775046946266517,0.9999183821878095,-1.910787669672163e-06
dummy_20060328.fits,2453822.5,-0.9793118861481612,0.189290550562355,0.0703858971549799,-0.003480662178363847,-0.01539718020556027,-0.006991690817805617,0.005775047195686727,0.99991842537358,1.996856771129579e-06
dummy_20060329.fits,2453823.5,-0.9826482274553628,0.1738667284305343,0.06338436599318761,-0.003191865765115058,-0.0154497082149536,-0.00701102858232234,0.005775070006835244,0.9999223750015109,5.901870307489732e-06
dummy_20060330.fits,2453824.5,-0.9856953229691717,0.1583926479391006,0.05636452665966752,-0.002902185244311763,-0.01549769467917365,-0.00702830631718429,0.005775115360937784,0.9999302278209355,9.803049715118697e-06
dummy_20060331.fits,2453825.5,-0.9884523325570793,0.1428728572552281,0.04932844156365746,-0.002611708613354542,-0.015541126590292,-0.007043519406315132,0.005775183232567074,0.999941979429258,1.369926931201433e-05
dummy_20060401.fits,2453826.5,-0.990918499503781,0.1273115819602513,0.04227804658670689,-0.002320517596522826,-0.01557999252342708,-0.007056664096719436,0.00577527328480854,0.9999575714915279,1.75890925832474e-05
dummy_20060402.fits,2453827.5,-0.9930931629615871,0.1117140627616495,0.03521567318676676,-0.002028713498534102,-0.01561428248896106,-0.007067737138109431,0.005775386087237962,0.9999771026267352,2.147194147760032e-05
dummy_20060403.fits,2453828.5,-0.9949757495408477,0.09608454505520601,0.02814326372077642,-0.001736378555888968,-0.0156439883153917,-0.007076735962594716,0.005775521292156643,1.000000512632716,2.534659552781032e-05
dummy_20060404.fits,2453829.5,-0.9965657725670247,0.08042761653808445,0.0210628932331819,-0.001443601112120245,-0.01566910305510644,-0.007083658852741191,0.005775678848260911,1.000027792626515,2.921168358191679e-05
dummy_20060405.fits,2453830.5,-0.9978628336952474,0.06474787124423695,0.01397663853669759,-0.00115046958822638,-0.01568962104184179,-0.007088504333693375,0.005775858696168246,1.000058932326368,3.306586881331765e-05
dummy_20060406.fits,2453831.5,-0.9988666233563803,0.04904990808878938,0.006886577076598866,-0.0008570729579293053,-0.01570553826112762,-0.007091272369340153,0.005776060770607009,1.00009392043084,3.690830307729193e-05
dummy_20060407.fits,2453832.5,-0.9995769207870477,0.03333832921837079,-0.0002052137813997097,-0.0005634998731879028,-0.01571685213907022,-0.007091963165694935,0.00577628500047157,1.000132744628374,4.073783806588241e-05
dummy_20060408.fits,2453833.5,-0.9999935938075318,0.01761773861795032,-0.00729665704983587,-0.0002698389173438976,-0.015723561688896,-0.007090577394550843,0.00577653130771773,1.000175391406036,4.455328599555235e-05
dummy_20060409.fits,2453834.5,-1.000116598883475,0.001892740538021846,-0.01438567694001601,2.382127619335937e-05,-0.01572566728001909,-0.007087116702060419,0.005776799607984372,1.00022184615715,4.83535825796508e-05
dummy_20060410.fits,2453835.5,-0.9999459809874449,-0.01383206186109808,-0.02147019950809612,0.0003173922822822887,-0.01572317077586948,-0.007081583170186865,0.005777089810298667,1.000272093130259,5.213755098746451e-05
dummy_20060411.fits,2453836.5,-0.999481871268189,-0.02955206834405816,-0.02854815259144708,0.0006107896588399867,-0.01571607603931071,-0.007073978436164859,0.005777401804212509,1.000326113201868,5.590014809343715e-05
dummy_20060412.fits,2453837.5,-0.9987244920950867,-0.04526268239281269,-0.03561746809845447,0.0009039170533613719,-0.01570438689608893,-0.007064308493644149,0.005777735489944971,1.000383889095444,5.964846025365931e-05
dummy_20060413.fits,2453838.5,-0.9976741551030219,-0.06095931286710812,-0.04267608213206713,0.001196690658701269,-0.01568811006757444,-0.007052576224894538,0.005778090768057703,1.00044540359377,6.337716186403726e-05
dummy_20060414.fits,2453839.5,-0.9963312560543347,-0.07663737602823037,-0.04972193374714871,0.001489026079290778,-0.01566725360287781,-0.00703878474459949,0.005778467510765909,1.000510634571595,6.708171630390142e-05
dummy_20060415.fits,2453840.5,-0.9946962808468274,-0.09229229630937892,-0.05675296833957907,0.001780828856214672,-0.01564182599419151,-0.007022942917984085,0.005778865598385763,1.000579561306307,7.07680420303622e-05
dummy_20060416.fits,2453841.5,-0.9927698038157349,-0.1079195079001252,-0.06376713758777688,0.002072015169950038,-0.01561183816343068,-0.007005055174600119,0.005779284911010108,1.000652163036625,7.443157384678088e-05
dummy_20060417.fits,2453842.5,-0.9905524848831097,-0.1235144565105273,-0.07076239885226779,0.002362498247932172,-0.01557730204120678,-0.006985128073275153,0.005779725313639059,1.000728416388044,7.807103603196843e-05
dummy_20060418.fits,2453843.5,-0.9880450707951158,-0.139072600455613,-0.07773671653902924,0.002652191053839525,-0.01553823128231072,-0.006963169295376251,0.005780186665214872,1.000808296937171,8.168582468469236e-05
dummy_20060419.fits,2453844.5,-0.9852483948590747,-0.1545894124893856,-0.08468806282746488,0.002941007592531767,-0.01549464070267534,-0.006939186642840427,0.005780668819539548,1.00089177937061,8.527462138261546e-05
dummy_20060420.fits,2453845.5,-0.982163376921236,-0.1700603800341562,-0.09161441781834233,0.003228860828750785,-0.01544654528083278,-0.006913188204481662,0.005781171626088833,1.000978837625892,8.883726086735403e-05
dummy_20060421.fits,2453846.5,-0.9787910219111855,-0.1854810082562396,-0.09851377075954171,0.003515667504426582,-0.01539396502420603,-0.006885184102002719,0.005781694925776407,1.001069444158075,9.237102700011722e-05
dummy_20060422.fits,2453847.5,-0.9751324194834449,-0.2008468210748355,-0.10538412054773,0.00380134151011231,-0.01533691780705,-0.006855183607260025,0.005782238551394141,1.00116357001597,9.587578005474416e-05
dummy_20060423.fits,2453848.5,-0.9711887442232209,-0.2161533615596917,-0.1122234759984078,0.004085803061802956,-0.01527542300612745,-0.006823195917349771,0.005782802330245627,1.00126118529812,9.934555739161648e-05
dummy_20060424.fits,2453849.5,-0.9669612514022891,-0.2313961931899738,-0.1190298556399619,0.00436895877221575,-0.01520950473378308,-0.006789235239122495,0.005783386062270467,1.001362255365141,0.0001027893191125923
dummy_20060425.fits,2453850.5,-0.9624512881224409,-0.2465709037294744,-0.1258012922640418,0.004650730060625317,-0.01513918474897982,-0.006753311762559768,0.005783989591272316,1.001466753172475,0.000106200904003941
dummy_20060426.fits,2453851.5,-0.9576602805025807,-0.2616731035855723,-0.1325358287101902,0.004931033688282619,-0.01506448760617782,-0.006715437153402013,0.005784612729354588,1.001574646186835,0.0001095795999246934
dummy_20060427.fits,2453852.5,-0.9525897383942169,-0.276698428844604,-0.1392315221543984,0.005209785865424869,-0.01498543974743135,-0.006675627183429295,0.005785255291404019,1.001685902356854,0.0001129264301741266
dummy_20060428.fits,2453853.5,-0.947241251980921,-0.2916425414128129,-0.1458864406301664,0.005486908258187123,-0.01490206708490828,-0.006633890256046952,0.005785917074869549,1.001800486611903,0.0001162362241776363
dummy_20060429.fits,2453854.5,-0.9416164927538387,-0.3065011309668971,-0.1524986657962408,0.005762318049933351,-0.01481439853068352,-0.006590242907901356,0.005786597871138709,1.001918362831853,0.0001195101787815479
dummy_20060430.fits,2453855.5,-0.9357172135415023,-0.3212699164219884,-0.1590662944931473,0.006035934891675586,-0.01472246397106028,-0.006544699812677188,0.005787297470523698,1.002039494710386,0.0001227473966580191
dummy_20060501.fits,2453856.5,-0.9295442306223449,-0.3359462646034866,-0.1655880182611076,0.006307695472772303,-0.01462628573893933,-0.006497267261077233,0.005788013897147626,1.002163540135024,0.0001259612115197116
dummy_20060502.fits,2453857.5,-0.9231014654907866,-0.35052270977039,-0.1720607945204824,0.006577501755095784,-0.0145259073676745,-0.006447975999791842,0.005788750487592462,1.002291076817027,0.0001291069825523414
dummy_20060503.fits,2453858.5,-0.9163899099447057,-0.3649966922065719,-0.17848335524516,0.006845264497795536,-0.01442136539502697,-0.006396838743980244,0.005789505180271238,1.002421747803675,0.0001322283678330704
dummy_20060504.fits,2453859.5,-0.9094116389641735,-0.3793640625994302,-0.1848538615165522,0.007110919806981257,-0.01431268920297448,-0.006343869949796323,0.005790277785513962,1.002555520254629,0.0001353097569080086
dummy_20060505.fits,2453860.5,-0.902168798346673,-0.3936207043838718,-0.1911704903346485,0.007374391089710776,-0.01419991432554684,-0.006289086778414467,0.00579106806911454,1.002692353618359,0.0001383500470065865
dummy_20060506.fits,2453861.5,-0.8946636101161787,-0.4077625373948898,-0.1974314361794479,0.007635602445395507,-0.01408307792031397,-0.006232506995196527,0.005791875791325366,1.002832206383856,0.000141348417078614
dummy_20060507.fits,2453862.5,-0.886898371742348,-0.421785519220958,-0.2036349116648455,0.007894478960872595,-0.01396221845729947,-0.006174149184535165,0.005792700707639145,1.002975036215992,0.0001443040393914661
dummy_20060508.fits,2453863.5,-0.878875455209927,-0.4356856464561358,-0.2097791481331117,0.008150946472945002,-0.01383737541625447,-0.006114032169352393,0.005793542568749724,1.003120799948746,0.0001472160898652607
dummy_20060509.fits,2453864.5,-0.8705973062666823,-0.4494589556738387,-0.2158623960561789,0.008404931579654988,-0.01370858931532466,-0.006052175227834311,0.005794401120690808,1.003269453609217,0.00015008379883833
dummy_20060510.fits,2453865.5,-0.8620664436484777,-0.463101524660098,-0.2218829251936576,0.008656361904293346,-0.01357590203315223,-0.005988598046674743,0.005795276105264891,1.003420952491892,0.0001529063753799275
dummy_20060511.fits,2453866.5,-0.8532854578780175,-0.4766094736120113,-0.2278390256284238,0.0089051660073351,-0.01343935641549495,-0.005923321361983873,0.005796167259536771,1.003575251070953,0.0001556830942734681
dummy_20060512.fits,2453867.5,-0.8442570104061821,-0.4899789658511074,-0.2337290084698281,0.009151273647151391,-0.01329899602716253,-0.005856366303347098,0.005797074315576234,1.00373230295572,0.0001584128341225811
dummy_20060513.fits,2453868.5,-0.8349838325861466,-0.503206209165509,-0.2395512060669304,0.009394615992783087,-0.01315486641774297,-0.005787756719016441,0.005797997000549534,1.003892060906497,0.0001610951053226833
dummy_20060514.fits,2453869.5,-0.8254687243059163,-0.516287457375143,-0.2453039742857408,0.009635122400431923,-0.01300701335118135,-0.005717508946445994,0.00579893503901734,1.004054477232439,0.0001637294848190616
dummy_20060515.fits,2453870.5,-0.8157145552866596,-0.5292190104490131,-0.2509856862233864,0.009872726306837198,-0.0128554841064123,-0.005645647875241335,0.005799888151844287,1.004219503602758,0.0001663150679047552
dummy_20060516.fits,2453871.5,-0.8057242623599066,-0.5419972170391488,-0.256594741644271,0.01010735944053729,-0.01270032825449626,-0.005572199314412847,0.005800856064858361,1.00438709254604,0.0001688541046754601
dummy_20060517.fits,2453872.5,-0.7955008472871082,-0.5546184733945402,-0.262129561079039,0.01033895954319564,-0.01254159213679613,-0.00549718030488892,0.005801838488462048,1.004557193920031,0.000171340237969713
dummy_20060518.fits,2453873.5,-0.7850473763389891,-0.5670792250390385,-0.2675885876399157,0.01056746048037362,-0.0123793272551858,-0.005420617444503839,0.005802835124524415,1.00472975610496,0.0001737756314494766
dummy_20060519.fits,2453874.5,-0.7743669813113147,-0.579375968866565,-0.2729702925764743,0.01079279742129651,-0.01221358506634322,-0.005342540444868579,0.005803845687445955,1.004904729650804,0.0001761625209106414
dummy_20060520.fits,2453875.5,-0.7634628558284736,-0.5915052531371378,-0.278273167553198,0.01101491091719537,-0.01204441692961633,-0.005262962284181784,0.005804869876967871,1.005082062569365,0.0001784946040897254
dummy_20060521.fits,2453876.5,-0.7523382549958088,-0.6034636787187486,-0.2834957271782846,0.01123373715959288,-0.01187187887853804,-0.005181916491808783,0.005805907385733761,1.005261701643531,0.000180777476493594
dummy_20060522.fits,2453877.5,-0.7409964959874029,-0.6152479020815272,-0.288636515830368,0.01144921820742907,-0.01169601922071383,-0.005099422006767212,0.005806957924561301,1.005443596802936,0.0001830039159992228
dummy_20060523.fits,2453878.5,-0.7294409538341775,-0.6268546289161843,-0.2936940977090651,0.0116612937201202,-0.01151689507297612,-0.005015507280638704,0.005808021166978618,1.005627691520726,0.0001851765419773985
dummy_20060524.fits,2453879.5,-0.7176750628834985,-0.638280622810797,-0.2986670658076289,0.01186990622017881,-0.01133456261853815,-0.004930198730114112,0.005809096801515326,1.005813931867476,0.0001872950623008028
dummy_20060525.fits,2453880.5,-0.70570231490546,-0.649522703628085,-0.3035540400848842,0.01207499710288161,-0.01114907905331344,-0.004843528224660954,0.005810184516825929,1.006002263935384,0.0001893625187352033
dummy_20060526.fits,2453881.5,-0.693526258920401,-0.6605777484153112,-0.3083536701415423,0.01227651433941738,-0.01096049946807163,-0.004755510591552428,0.005811284010336879,1.006192635335465,0.0001913710508973746
dummy_20060527.fits,2453882.5,-0.6811504961933479,-0.6714426902024262,-0.313064623188421,0.0124744016725212,-0.01076888278834878,-0.004666178696035743,0.005812394943552364,1.006384987458986,0.000193323845803852
