gid,xmeas,ymeas,xcalc,ycalc,rdist,xnudge,ynudge,xerror,yerror,rerror,scaled_xerror,scaled_yerror,scaled_rerror,mag,flux,fwhm,flags,wflag,dumbsnr,realerr,qq,rr_hi_mask,inner_mask,masked
2048157242193570048,287.97432063228507,1786.9229345575934,287.9861002678375,1786.8573890346972,508.93484725919984,0.8122186829534618,-0.7094883100558028,0.011779635552443324,-0.06554552289617277,0.0665956108574814,0.011795115842392201,-0.06563166000073481,0.06668312794243762,13.833691,29276.809,2.7610664,0,3,332.0554,0.021951808,SW,False,False,False
2048157306600363264,333.7884075436982,1930.2487911386982,333.8042454075621,1930.2855532040758,469.90380312203814,0.8985121495108841,-0.40146677294080513,0.01583786386390784,0.03676206537761573,0.04002858207081249,0.01585867730280352,0.03681037650138789,0.04008118591020462,16.174002,3391.5562,2.5085282,0,2,109.36141,0.06055623,SW,False,False,False
2048064402167782656,1305.5146176301105,1920.1559234039985,1305.6056601546206,1920.1452815314892,1410.9933565774918,5.192171812994437,-0.7491077375601838,0.09104252451015782,-0.010641872509268069,0.09166237352199758,0.09116216867663653,-0.010655857600004452,0.09178283226736415,15.705234,5222.838,2.2839968,0,2,137.45818,0.043866083,SW,False,False,False
2048157615838008064,234.53304273479438,1923.3394334134207,234.53956577568843,1923.2494195724464,385.1951808938001,0.6817822035200735,-0.41058706770933906,0.006523040894052201,-0.09001384097427945,0.09024988437360099,0.0065316131935888675,-0.09013213328913845,0.0903684868865341,15.177418,8492.449,3.0672874,0,2,176.92192,0.045769565,SW,False,False,False
2048075874026451328,1995.3222255148958,1776.893433344896,1995.364790179699,1776.9076694579917,2107.5836413481784,12.078130564242453,-1.9950774884152003,0.04256466480319432,0.014236113095648761,0.044882263823033605,0.04262060145333911,0.014254821582637557,0.044941246162041405,14.207668,20745.91,2.2498133,0,3,279.01074,0.021287736,SW,False,False,False
2048157242176449536,206.15478512011998,1776.4972585147884,205.85087764460937,1776.4125858986183,458.26040318290586,0.6292604228471581,-0.7209451711005228,-0.3039074755106128,-0.0846726161701099,0.31548249650388605,-0.3043068576322065,-0.08478388927726231,0.3158970900197833,16.332367,2931.255,2.844088,0,3,101.0997,0.07426721,SW,False,False,True
2048157276536346112,465.07243252924326,1794.2111657239516,465.0831444781337,1794.1685985823663,648.6725515367478,1.2602503226307313,-0.7370416695512755,0.01071194889044591,-0.04256714158532304,0.04389427515948365,0.010726026072545764,-0.04262308149034829,0.04395195912632112,15.406059,6879.808,2.8009403,0,2,158.68242,0.046599254,SW,False,False,False
2048064367821286912,1298.0595330539252,1787.4945367002213,1298.1865064692395,1787.4184860770292,1428.6001022056382,5.228194408274678,-1.2560008594971748,0.1269734153142963,-0.07605062319203171,0.14800657243674406,0.1271402783107034,-0.07615056564717508,0.14820107630279827,15.405009,6886.467,2.51215,0,2,158.76204,0.04177369,SW,False,False,False
2048157237880860032,206.09682760365882,1786.2320537959286,205.92242081601736,1786.2100965489408,450.9895821406114,0.6283584283811953,-0.6993588247397482,-0.174406787641459,-0.021957246987767576,0.1757835267330099,-0.174635985533849,-0.021986102256535144,0.17601453387664762,14.365023,17946.967,2.8891437,0,3,259.25458,0.02942027,SW,False,False,False
2048157276536309248,404.02869778410655,1776.6156546997572,405.10903045337636,1776.7121051339886,607.5256168343383,1.1032021254241942,-0.7608157810917496,1.0803326692698079,0.09645043423142852,1.0846295969385398,1.0817523959571986,0.0965771852400612,1.086054970463297,12.360918,113666.53,7.860172,0,2,656.4565,0.031610403,SW,True,True,True
2048064333461530112,1132.8051829062001,1777.1765709779465,1132.8307817167856,1777.1798907399045,1272.220937882672,4.131428924038921,-1.1604815328794138,0.025598810585506726,0.0033197619579823368,0.025813173436257657,0.025632451440391054,0.003324124646237166,0.02584709599757247,11.503584,250360.84,2.325242,0,2,974.87036,0.0062968773,SW,False,False,False
2048158234313309568,1151.274473526605,1980.684936318759,1151.2849452275536,1980.7548216587968,1251.2601114673425,4.132279989168294,-0.4691658096721993,0.01047170094852845,0.06988534003789937,0.07066553101030397,0.010485462407125319,0.06997718034332699,0.07075839660912157,15.491981,6356.3486,2.3977478,0,3,152.29536,0.041564327,SW,False,False,False
