FILENAME DATE_OBS CRPIX1 CRPIX2 CRVAL1 CRVAL2 CRDER1 CRDER2 A_ORDER A_0_2 A_0_3 A_0_4 A_0_5 A_1_1 A_1_2 A_1_3 A_1_4 A_2_0 A_2_1 A_2_2 A_2_3 A_3_0 A_3_1 A_3_2 A_4_0 A_4_1 A_5_0 A_DMAX B_ORDER B_0_2 B_0_3 B_0_4 B_0_5 B_1_1 B_1_2 B_1_3 B_1_4 B_2_0 B_2_1 B_2_2 B_2_3 B_3_0 B_3_1 B_3_2 B_4_0 B_4_1 B_5_0 B_DMAX
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0001_0000_2_cbcd.fits 2012-04-28T14:47:07.183 128. 128. 63.8388801990121 -9.58950176213453 4.78104182196426E-05 4.88261768163106E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0002_0000_2_cbcd.fits 2012-04-28T14:47:28.769 128. 128. 63.8424355418546 -9.58823334550561 4.81231873623146E-05 4.83744890831794E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0003_0000_2_cbcd.fits 2012-04-28T14:47:49.573 128. 128. 63.8350430837429 -9.58274849983669 4.98847144754515E-05 4.87650412060439E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0004_0000_2_cbcd.fits 2012-04-28T14:48:10.769 128. 128. 63.8454541667622 -9.58526677892841 4.97937741689426E-05 4.83861077755664E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0005_0000_2_cbcd.fits 2012-04-28T14:48:31.566 128. 128. 63.8387719586306 -9.5812653915481 4.87560310385146E-05 4.9167451931896E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0006_0000_2_cbcd.fits 2012-04-28T14:48:51.171 128. 128. 63.8401573528206 -9.58392536230153 4.99100330492688E-05 4.93384841590422E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0007_0000_2_cbcd.fits 2012-04-28T14:49:10.765 128. 128. 63.8379050003238 -9.58648868722435 4.86772869339067E-05 4.84239651539872E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0008_0000_2_cbcd.fits 2012-04-28T14:49:31.163 128. 128. 63.8433125450329 -9.58448775459252 4.97989442046554E-05 4.93403308206287E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44502528_0009_0000_2_cbcd.fits 2012-04-28T14:49:50.769 128. 128. 63.8433774747969 -9.58344525579406 4.92944678286294E-05 4.79777324948938E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44717824_0006_0000_2_cbcd.fits 2012-04-01T15:02:25.440 128. 128. 63.8350503837429 -9.57462837424727 4.96285422852832E-05 4.93589640313379E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44717824_0007_0000_2_cbcd.fits 2012-04-01T15:03:03.448 128. 128. 63.8291483005869 -9.57734762749876 5.24146802799343E-05 5.18524862891081E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44717824_0008_0000_2_cbcd.fits 2012-04-01T15:03:42.241 128. 128. 63.8213284341548 -9.57536757255839 5.31822528215466E-05 5.25421630369833E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44717824_0009_0000_2_cbcd.fits 2012-04-01T15:04:21.843 128. 128. 63.815758294 -9.58647336222492 5.49180021701954E-05 5.51568135775651E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_44717824_0010_0000_2_cbcd.fits 2012-04-01T15:05:03.436 128. 128. 63.8464079762592 -9.57123585911113 4.79168305437731E-05 4.81088554884746E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0001_0000_2_cbcd.fits 2013-11-30T13:00:14.447 128. 128. 63.8429570001722 -9.5768931708457 5.02407133306979E-05 4.90448596435839E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0002_0000_2_cbcd.fits 2013-11-30T13:00:35.994 128. 128. 63.8392714169504 -9.57742986249681 5.06505338429429E-05 4.97793416741351E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0003_0000_2_cbcd.fits 2013-11-30T13:00:57.197 128. 128. 63.8454661667637 -9.5842159081271 4.8766738447497E-05 4.90482923846887E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0004_0000_2_cbcd.fits 2013-11-30T13:01:17.990 128. 128. 63.8357327087224 -9.57983162909132 4.9361068546898E-05 4.91951465302181E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0005_0000_2_cbcd.fits 2013-11-30T13:01:39.197 128. 128. 63.8415746252134 -9.5849981497692 4.90456436470257E-05 4.7938362942319E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0006_0000_2_cbcd.fits 2013-11-30T13:01:58.795 128. 128. 63.8407561220331 -9.58214377773995 4.95622181152758E-05 4.80575903057197E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0007_0000_2_cbcd.fits 2013-11-30T13:02:18.392 128. 128. 63.8434207501577 -9.5800712082511 4.85883998202619E-05 4.80376176781422E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0008_0000_2_cbcd.fits 2013-11-30T13:02:38.791 128. 128. 63.8377661221231 -9.58103327392677 4.99871666222749E-05 4.87491603891951E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49754880_0009_0000_2_cbcd.fits 2013-11-30T13:02:58.392 128. 128. 63.8375180836682 -9.58204929496644 5.10809763348081E-05 4.87187657830703E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0001_0000_3_cbcd.fits 2014-04-06T11:11:31.489 128. 128. 63.8424430065979 -9.58903624291741 6.53964242729853E-05 6.51265315488699E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0002_0000_3_cbcd.fits 2014-04-06T11:11:52.680 128. 128. 63.8452121251044 -9.58662584972027 6.51936822376502E-05 6.54199657843483E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0003_0000_3_cbcd.fits 2014-04-06T11:12:13.879 128. 128. 63.8363128753711 -9.58423285812601 6.3639229567892E-05 6.45801263391331E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0004_0000_3_cbcd.fits 2014-04-06T11:12:35.079 128. 128. 63.846873621849 -9.58273637772186 6.52141752796691E-05 6.58915927211832E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0005_0000_3_cbcd.fits 2014-04-06T11:12:55.883 128. 128. 63.8391860419519 -9.5814884832083 6.41841162691363E-05 6.35600135170457E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0006_0000_3_cbcd.fits 2014-04-06T11:13:15.872 128. 128. 63.841459875217 -9.58344629564916 6.45141699800518E-05 6.51002334367437E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0007_0000_3_cbcd.fits 2014-04-06T11:13:35.473 128. 128. 63.8402723912782 -9.58661182375924 6.4051400105018E-05 6.41312996614957E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
/home/rsiverd/ucd_project/ucd_data/2m0415_ch1/SPITZER_I1_49755136_0008_0000_3_cbcd.fits 2014-04-06T11:13:55.872 128. 128. 63.8445342084579 -9.58282046650133 6.44485606424116E-05 6.52589490920578E-05 5 3.0882E-06 6.54E-09 3.4787E-11 -1.1354E-13 2.0844E-05 -2.1434E-07 -3.1804E-11 1.535E-12 -1.8056E-05 1.3568E-08 -4.4371E-11 -3.5879E-13 -2.0787E-07 8.3137E-11 1.7807E-12 -3.594E-10 -1.1255E-12 3.5288E-12 1.32 5 2.4494E-05 -1.6723E-07 -7.9325E-11 -3.9338E-13 -2.306E-05 -6.8347E-10 -5.5814E-11 -9.3255E-14 -1.9548E-06 -1.8908E-07 -3.5398E-11 2.2959E-12 2.9749E-08 -3.9458E-11 -2.3376E-13 2.2713E-10 -3.0168E-13 -2.7808E-12 1.442
