FILENAME,EXPTIME,HDRFRAME,PTGCPD
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0406_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0407_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0408_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0409_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0410_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0411_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0412_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0413_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0414_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0415_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0416_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0417_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0418_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0419_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0420_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0421_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0422_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0423_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0424_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0425_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0426_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0427_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0428_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0429_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46988032/SPITZER_I1_46988032_0430_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0000_0000_2_cbcd.fits,0.4,   short,Yes     
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0001_0000_2_cbcd.fits,10.4,  medium,Yes     
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0002_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0003_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0004_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0005_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0006_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0007_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0008_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0009_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0010_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0011_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0012_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0013_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0014_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0015_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0016_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0017_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0018_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0019_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0020_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0021_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0022_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0023_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0024_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0025_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0026_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0027_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0028_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0029_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0030_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0031_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0032_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0033_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0034_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0035_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0036_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0037_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0038_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0039_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0040_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0041_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0042_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0043_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0044_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0045_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0046_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0047_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0048_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0049_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0050_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0051_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0052_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0053_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0054_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0055_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0056_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0057_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0058_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0059_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0060_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0061_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0062_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0063_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0064_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0065_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0066_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0067_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0068_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0069_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0070_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0071_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0072_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0073_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0074_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0075_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0076_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0077_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0078_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0079_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0080_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0081_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0082_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0083_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0084_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0085_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0086_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0087_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0088_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0089_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0090_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0091_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0092_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0093_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0094_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0095_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0096_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0097_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0098_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0099_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0100_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0101_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0102_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0103_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0104_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0105_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0106_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0107_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0108_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0109_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0110_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0111_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0112_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0113_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0114_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0115_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0116_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0117_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0118_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0119_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0120_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0121_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0122_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0123_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0124_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0125_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0126_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0127_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0128_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0129_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0130_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0131_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0132_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0133_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0134_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0135_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0136_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0137_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0138_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0139_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0140_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0141_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0142_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0143_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0144_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0145_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0146_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0147_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0148_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0149_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0150_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0151_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0152_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0153_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0154_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0155_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0156_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0157_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0158_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0159_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0160_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0161_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0162_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0163_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0164_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0165_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0166_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0167_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0168_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0169_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0170_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0171_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0172_0000_2_cbcd.fits,93.6,    long,___
/home/rsiverd/ucd_project/ucd_targets/wise1828/r47157760/SPITZER_I1_47157760_0173_0000_2_cbcd.fits,93.6,    long,___
